 TIME                                   	SERIAL                                  	
  +3.3140000000000000E+03	  +4.5796083333333336E+04	
  +3.3142500000000000E+03	  +4.5796093750000000E+04	
  +3.3145000000000000E+03	  +4.5796104166666664E+04	
  +3.3147500000000000E+03	  +4.5796114583333336E+04	
  +3.3150000000000000E+03	  +4.5796125000000000E+04	
  +3.3152500000000000E+03	  +4.5796135416666664E+04	
  +3.3155000000000000E+03	  +4.5796145833333336E+04	
  +3.3157500000000000E+03	  +4.5796156250000000E+04	
  +3.3160000000000000E+03	  +4.5796166666666664E+04	
  +3.3162500000000000E+03	  +4.5796177083333336E+04	
  +3.3165000000000000E+03	  +4.5796187500000000E+04	
  +3.3167500000000000E+03	  +4.5796197916666664E+04	
  +3.3170000000000000E+03	  +4.5796208333333336E+04	
  +3.3172500000000000E+03	  +4.5796218750000000E+04	
  +3.3175000000000000E+03	  +4.5796229166666664E+04	
  +3.3177500000000000E+03	  +4.5796239583333336E+04	
  +3.3180000000000000E+03	  +4.5796250000000000E+04	
  +3.3182500000000000E+03	  +4.5796260416666664E+04	
  +3.3185000000000000E+03	  +4.5796270833333336E+04	
  +3.3187500000000000E+03	  +4.5796281250000000E+04	
  +3.3190000000000000E+03	  +4.5796291666666664E+04	
  +3.3192500000000000E+03	  +4.5796302083333336E+04	
  +3.3195000000000000E+03	  +4.5796312500000000E+04	
  +3.3197500000000000E+03	  +4.5796322916666664E+04	
  +3.3200000000000000E+03	  +4.5796333333333336E+04	
  +3.3202500000000000E+03	  +4.5796343750000000E+04	
  +3.3205000000000000E+03	  +4.5796354166666664E+04	
  +3.3207500000000000E+03	  +4.5796364583333336E+04	
  +3.3210000000000000E+03	  +4.5796375000000000E+04	
  +3.3212500000000000E+03	  +4.5796385416666664E+04	
  +3.3215000000000000E+03	  +4.5796395833333336E+04	
  +3.3217500000000000E+03	  +4.5796406250000000E+04	
  +3.3220000000000000E+03	  +4.5796416666666664E+04	
  +3.3222500000000000E+03	  +4.5796427083333336E+04	
  +3.3225000000000000E+03	  +4.5796437500000000E+04	
  +3.3227500000000000E+03	  +4.5796447916666664E+04	
  +3.3230000000000000E+03	  +4.5796458333333336E+04	
  +3.3232500000000000E+03	  +4.5796468750000000E+04	
  +3.3235000000000000E+03	  +4.5796479166666664E+04	
  +3.3237500000000000E+03	  +4.5796489583333336E+04	
  +3.3240000000000000E+03	  +4.5796500000000000E+04	
  +3.3242500000000000E+03	  +4.5796510416666664E+04	
  +3.3245000000000000E+03	  +4.5796520833333336E+04	
  +3.3247500000000000E+03	  +4.5796531250000000E+04	
  +3.3250000000000000E+03	  +4.5796541666666664E+04	
  +3.3252500000000000E+03	  +4.5796552083333336E+04	
  +3.3255000000000000E+03	  +4.5796562500000000E+04	
  +3.3257500000000000E+03	  +4.5796572916666664E+04	
  +3.3260000000000000E+03	  +4.5796583333333336E+04	
  +3.3262500000000000E+03	  +4.5796593750000000E+04	
  +3.3265000000000000E+03	  +4.5796604166666664E+04	
  +3.3267500000000000E+03	  +4.5796614583333336E+04	
  +3.3270000000000000E+03	  +4.5796625000000000E+04	
  +3.3272500000000000E+03	  +4.5796635416666664E+04	
  +3.3275000000000000E+03	  +4.5796645833333336E+04	
  +3.3277500000000000E+03	  +4.5796656250000000E+04	
  +3.3280000000000000E+03	  +4.5796666666666664E+04	
  +3.3282500000000000E+03	  +4.5796677083333336E+04	
  +3.3285000000000000E+03	  +4.5796687500000000E+04	
  +3.3287500000000000E+03	  +4.5796697916666664E+04	
  +3.3290000000000000E+03	  +4.5796708333333336E+04	
  +3.3292500000000000E+03	  +4.5796718750000000E+04	
  +3.3295000000000000E+03	  +4.5796729166666664E+04	
  +3.3297500000000000E+03	  +4.5796739583333336E+04	
  +3.3300000000000000E+03	  +4.5796750000000000E+04	
  +3.3302500000000000E+03	  +4.5796760416666664E+04	
  +3.3305000000000000E+03	  +4.5796770833333336E+04	
  +3.3307500000000000E+03	  +4.5796781250000000E+04	
  +3.3310000000000000E+03	  +4.5796791666666664E+04	
  +3.3312500000000000E+03	  +4.5796802083333336E+04	
  +3.3315000000000000E+03	  +4.5796812500000000E+04	
  +3.3317500000000000E+03	  +4.5796822916666664E+04	
  +3.3320000000000000E+03	  +4.5796833333333336E+04	
  +3.3322500000000000E+03	  +4.5796843750000000E+04	
  +3.3325000000000000E+03	  +4.5796854166666664E+04	
  +3.3327500000000000E+03	  +4.5796864583333336E+04	
  +3.3330000000000000E+03	  +4.5796875000000000E+04	
  +3.3332500000000000E+03	  +4.5796885416666664E+04	
  +3.3335000000000000E+03	  +4.5796895833333336E+04	
  +3.3337500000000000E+03	  +4.5796906250000000E+04	
  +3.3340000000000000E+03	  +4.5796916666666664E+04	
  +3.3342500000000000E+03	  +4.5796927083333336E+04	
  +3.3345000000000000E+03	  +4.5796937500000000E+04	
  +3.3347500000000000E+03	  +4.5796947916666664E+04	
  +3.3350000000000000E+03	  +4.5796958333333336E+04	
  +3.3352500000000000E+03	  +4.5796968750000000E+04	
  +3.3355000000000000E+03	  +4.5796979166666664E+04	
  +3.3357500000000000E+03	  +4.5796989583333336E+04	
  +3.3360000000000000E+03	  +4.5797000000000000E+04	
  +3.3362500000000000E+03	  +4.5797010416666664E+04	
  +3.3365000000000000E+03	  +4.5797020833333336E+04	
  +3.3367500000000000E+03	  +4.5797031250000000E+04	
  +3.3370000000000000E+03	  +4.5797041666666664E+04	
  +3.3372500000000000E+03	  +4.5797052083333336E+04	
  +3.3375000000000000E+03	  +4.5797062500000000E+04	
  +3.3377500000000000E+03	  +4.5797072916666664E+04	
  +3.3380000000000000E+03	  +4.5797083333333336E+04	
  +3.3382500000000000E+03	  +4.5797093750000000E+04	
  +3.3385000000000000E+03	  +4.5797104166666664E+04	
  +3.3387500000000000E+03	  +4.5797114583333336E+04	
  +3.3390000000000000E+03	  +4.5797125000000000E+04	
  +3.3392500000000000E+03	  +4.5797135416666664E+04	
  +3.3395000000000000E+03	  +4.5797145833333336E+04	
  +3.3397500000000000E+03	  +4.5797156250000000E+04	
  +3.3400000000000000E+03	  +4.5797166666666664E+04	
  +3.3402500000000000E+03	  +4.5797177083333336E+04	
  +3.3405000000000000E+03	  +4.5797187500000000E+04	
  +3.3407500000000000E+03	  +4.5797197916666664E+04	
  +3.3410000000000000E+03	  +4.5797208333333336E+04	
  +3.3412500000000000E+03	  +4.5797218750000000E+04	
  +3.3415000000000000E+03	  +4.5797229166666664E+04	
  +3.3417500000000000E+03	  +4.5797239583333336E+04	
  +3.3420000000000000E+03	  +4.5797250000000000E+04	
  +3.3422500000000000E+03	  +4.5797260416666664E+04	
  +3.3425000000000000E+03	  +4.5797270833333336E+04	
  +3.3427500000000000E+03	  +4.5797281250000000E+04	
  +3.3430000000000000E+03	  +4.5797291666666664E+04	
  +3.3432500000000000E+03	  +4.5797302083333336E+04	
  +3.3435000000000000E+03	  +4.5797312500000000E+04	
  +3.3437500000000000E+03	  +4.5797322916666664E+04	
  +3.3440000000000000E+03	  +4.5797333333333336E+04	
  +3.3442500000000000E+03	  +4.5797343750000000E+04	
  +3.3445000000000000E+03	  +4.5797354166666664E+04	
  +3.3447500000000000E+03	  +4.5797364583333336E+04	
  +3.3450000000000000E+03	  +4.5797375000000000E+04	
  +3.3452500000000000E+03	  +4.5797385416666664E+04	
  +3.3455000000000000E+03	  +4.5797395833333336E+04	
  +3.3457500000000000E+03	  +4.5797406250000000E+04	
  +3.3460000000000000E+03	  +4.5797416666666664E+04	
  +3.3462500000000000E+03	  +4.5797427083333336E+04	
  +3.3465000000000000E+03	  +4.5797437500000000E+04	
  +3.3467500000000000E+03	  +4.5797447916666664E+04	
  +3.3470000000000000E+03	  +4.5797458333333336E+04	
  +3.3472500000000000E+03	  +4.5797468750000000E+04	
  +3.3475000000000000E+03	  +4.5797479166666664E+04	
  +3.3477500000000000E+03	  +4.5797489583333336E+04	
  +3.3480000000000000E+03	  +4.5797500000000000E+04	
  +3.3482500000000000E+03	  +4.5797510416666664E+04	
  +3.3485000000000000E+03	  +4.5797520833333336E+04	
  +3.3487500000000000E+03	  +4.5797531250000000E+04	
  +3.3490000000000000E+03	  +4.5797541666666664E+04	
  +3.3492500000000000E+03	  +4.5797552083333336E+04	
  +3.3495000000000000E+03	  +4.5797562500000000E+04	
  +3.3497500000000000E+03	  +4.5797572916666664E+04	
  +3.3500000000000000E+03	  +4.5797583333333336E+04	
  +3.3502500000000000E+03	  +4.5797593750000000E+04	
  +3.3505000000000000E+03	  +4.5797604166666664E+04	
  +3.3507500000000000E+03	  +4.5797614583333336E+04	
  +3.3510000000000000E+03	  +4.5797625000000000E+04	
  +3.3512500000000000E+03	  +4.5797635416666664E+04	
  +3.3515000000000000E+03	  +4.5797645833333336E+04	
  +3.3517500000000000E+03	  +4.5797656250000000E+04	
  +3.3520000000000000E+03	  +4.5797666666666664E+04	
  +3.3522500000000000E+03	  +4.5797677083333336E+04	
  +3.3525000000000000E+03	  +4.5797687500000000E+04	
  +3.3527500000000000E+03	  +4.5797697916666664E+04	
  +3.3530000000000000E+03	  +4.5797708333333336E+04	
  +3.3532500000000000E+03	  +4.5797718750000000E+04	
  +3.3535000000000000E+03	  +4.5797729166666664E+04	
  +3.3537500000000000E+03	  +4.5797739583333336E+04	
  +3.3540000000000000E+03	  +4.5797750000000000E+04	
  +3.3542500000000000E+03	  +4.5797760416666664E+04	
  +3.3545000000000000E+03	  +4.5797770833333336E+04	
  +3.3547500000000000E+03	  +4.5797781250000000E+04	
  +3.3550000000000000E+03	  +4.5797791666666664E+04	
  +3.3552500000000000E+03	  +4.5797802083333336E+04	
  +3.3555000000000000E+03	  +4.5797812500000000E+04	
  +3.3557500000000000E+03	  +4.5797822916666664E+04	
  +3.3560000000000000E+03	  +4.5797833333333336E+04	
  +3.3562500000000000E+03	  +4.5797843750000000E+04	
  +3.3565000000000000E+03	  +4.5797854166666664E+04	
  +3.3567500000000000E+03	  +4.5797864583333336E+04	
  +3.3570000000000000E+03	  +4.5797875000000000E+04	
  +3.3572500000000000E+03	  +4.5797885416666664E+04	
  +3.3575000000000000E+03	  +4.5797895833333336E+04	
  +3.3577500000000000E+03	  +4.5797906250000000E+04	
  +3.3580000000000000E+03	  +4.5797916666666664E+04	
  +3.3582500000000000E+03	  +4.5797927083333336E+04	
  +3.3585000000000000E+03	  +4.5797937500000000E+04	
  +3.3587500000000000E+03	  +4.5797947916666664E+04	
  +3.3590000000000000E+03	  +4.5797958333333336E+04	
  +3.3592500000000000E+03	  +4.5797968750000000E+04	
  +3.3595000000000000E+03	  +4.5797979166666664E+04	
  +3.3597500000000000E+03	  +4.5797989583333336E+04	
  +3.3600000000000000E+03	  +4.5798000000000000E+04	
  +3.3602500000000000E+03	  +4.5798010416666664E+04	
  +3.3605000000000000E+03	  +4.5798020833333336E+04	
  +3.3607500000000000E+03	  +4.5798031250000000E+04	
  +3.3610000000000000E+03	  +4.5798041666666664E+04	
  +3.3612500000000000E+03	  +4.5798052083333336E+04	
  +3.3615000000000000E+03	  +4.5798062500000000E+04	
  +3.3617500000000000E+03	  +4.5798072916666664E+04	
  +3.3620000000000000E+03	  +4.5798083333333336E+04	
  +3.3622500000000000E+03	  +4.5798093750000000E+04	
  +3.3625000000000000E+03	  +4.5798104166666664E+04	
  +3.3627500000000000E+03	  +4.5798114583333336E+04	
  +3.3630000000000000E+03	  +4.5798125000000000E+04	
  +3.3632500000000000E+03	  +4.5798135416666664E+04	
  +3.3635000000000000E+03	  +4.5798145833333336E+04	
  +3.3637500000000000E+03	  +4.5798156250000000E+04	
  +3.3640000000000000E+03	  +4.5798166666666664E+04	
  +3.3642500000000000E+03	  +4.5798177083333336E+04	
  +3.3645000000000000E+03	  +4.5798187500000000E+04	
  +3.3647500000000000E+03	  +4.5798197916666664E+04	
  +3.3650000000000000E+03	  +4.5798208333333336E+04	
  +3.3652500000000000E+03	  +4.5798218750000000E+04	
  +3.3655000000000000E+03	  +4.5798229166666664E+04	
  +3.3657500000000000E+03	  +4.5798239583333336E+04	
  +3.3660000000000000E+03	  +4.5798250000000000E+04	
  +3.3662500000000000E+03	  +4.5798260416666664E+04	
  +3.3665000000000000E+03	  +4.5798270833333336E+04	
  +3.3667500000000000E+03	  +4.5798281250000000E+04	
  +3.3670000000000000E+03	  +4.5798291666666664E+04	
  +3.3672500000000000E+03	  +4.5798302083333336E+04	
  +3.3675000000000000E+03	  +4.5798312500000000E+04	
  +3.3677500000000000E+03	  +4.5798322916666664E+04	
  +3.3680000000000000E+03	  +4.5798333333333336E+04	
  +3.3682500000000000E+03	  +4.5798343750000000E+04	
  +3.3685000000000000E+03	  +4.5798354166666664E+04	
  +3.3687500000000000E+03	  +4.5798364583333336E+04	
  +3.3690000000000000E+03	  +4.5798375000000000E+04	
  +3.3692500000000000E+03	  +4.5798385416666664E+04	
  +3.3695000000000000E+03	  +4.5798395833333336E+04	
  +3.3697500000000000E+03	  +4.5798406250000000E+04	
  +3.3700000000000000E+03	  +4.5798416666666664E+04	
  +3.3702500000000000E+03	  +4.5798427083333336E+04	
  +3.3705000000000000E+03	  +4.5798437500000000E+04	
  +3.3707500000000000E+03	  +4.5798447916666664E+04	
  +3.3710000000000000E+03	  +4.5798458333333336E+04	
  +3.3712500000000000E+03	  +4.5798468750000000E+04	
  +3.3715000000000000E+03	  +4.5798479166666664E+04	
  +3.3717500000000000E+03	  +4.5798489583333336E+04	
  +3.3720000000000000E+03	  +4.5798500000000000E+04	
  +3.3722500000000000E+03	  +4.5798510416666664E+04	
  +3.3725000000000000E+03	  +4.5798520833333336E+04	
  +3.3727500000000000E+03	  +4.5798531250000000E+04	
  +3.3730000000000000E+03	  +4.5798541666666664E+04	
  +3.3732500000000000E+03	  +4.5798552083333336E+04	
  +3.3735000000000000E+03	  +4.5798562500000000E+04	
  +3.3737500000000000E+03	  +4.5798572916666664E+04	
  +3.3740000000000000E+03	  +4.5798583333333336E+04	
  +3.3742500000000000E+03	  +4.5798593750000000E+04	
  +3.3745000000000000E+03	  +4.5798604166666664E+04	
  +3.3747500000000000E+03	  +4.5798614583333336E+04	
  +3.3750000000000000E+03	  +4.5798625000000000E+04	
  +3.3752500000000000E+03	  +4.5798635416666664E+04	
  +3.3755000000000000E+03	  +4.5798645833333336E+04	
  +3.3757500000000000E+03	  +4.5798656250000000E+04	
  +3.3760000000000000E+03	  +4.5798666666666664E+04	
  +3.3762500000000000E+03	  +4.5798677083333336E+04	
  +3.3765000000000000E+03	  +4.5798687500000000E+04	
  +3.3767500000000000E+03	  +4.5798697916666664E+04	
  +3.3770000000000000E+03	  +4.5798708333333336E+04	
  +3.3772500000000000E+03	  +4.5798718750000000E+04	
  +3.3775000000000000E+03	  +4.5798729166666664E+04	
  +3.3777500000000000E+03	  +4.5798739583333336E+04	
  +3.3780000000000000E+03	  +4.5798750000000000E+04	
  +3.3782500000000000E+03	  +4.5798760416666664E+04	
  +3.3785000000000000E+03	  +4.5798770833333336E+04	
  +3.3787500000000000E+03	  +4.5798781250000000E+04	
  +3.3790000000000000E+03	  +4.5798791666666664E+04	
  +3.3792500000000000E+03	  +4.5798802083333336E+04	
  +3.3795000000000000E+03	  +4.5798812500000000E+04	
  +3.3797500000000000E+03	  +4.5798822916666664E+04	
  +3.3800000000000000E+03	  +4.5798833333333336E+04	
  +3.3802500000000000E+03	  +4.5798843750000000E+04	
  +3.3805000000000000E+03	  +4.5798854166666664E+04	
  +3.3807500000000000E+03	  +4.5798864583333336E+04	
  +3.3810000000000000E+03	  +4.5798875000000000E+04	
  +3.3812500000000000E+03	  +4.5798885416666664E+04	
  +3.3815000000000000E+03	  +4.5798895833333336E+04	
  +3.3817500000000000E+03	  +4.5798906250000000E+04	
  +3.3820000000000000E+03	  +4.5798916666666664E+04	
  +3.3822500000000000E+03	  +4.5798927083333336E+04	
  +3.3825000000000000E+03	  +4.5798937500000000E+04	
  +3.3827500000000000E+03	  +4.5798947916666664E+04	
  +3.3830000000000000E+03	  +4.5798958333333336E+04	
  +3.3832500000000000E+03	  +4.5798968750000000E+04	
  +3.3835000000000000E+03	  +4.5798979166666664E+04	
  +3.3837500000000000E+03	  +4.5798989583333336E+04	
  +3.3840000000000000E+03	  +4.5799000000000000E+04	
  +3.3842500000000000E+03	  +4.5799010416666664E+04	
  +3.3845000000000000E+03	  +4.5799020833333336E+04	
  +3.3847500000000000E+03	  +4.5799031250000000E+04	
  +3.3850000000000000E+03	  +4.5799041666666664E+04	
  +3.3852500000000000E+03	  +4.5799052083333336E+04	
  +3.3855000000000000E+03	  +4.5799062500000000E+04	
  +3.3857500000000000E+03	  +4.5799072916666664E+04	
  +3.3860000000000000E+03	  +4.5799083333333336E+04	
  +3.3862500000000000E+03	  +4.5799093750000000E+04	
  +3.3865000000000000E+03	  +4.5799104166666664E+04	
  +3.3867500000000000E+03	  +4.5799114583333336E+04	
  +3.3870000000000000E+03	  +4.5799125000000000E+04	
  +3.3872500000000000E+03	  +4.5799135416666664E+04	
  +3.3875000000000000E+03	  +4.5799145833333336E+04	
  +3.3877500000000000E+03	  +4.5799156250000000E+04	
  +3.3880000000000000E+03	  +4.5799166666666664E+04	
  +3.3882500000000000E+03	  +4.5799177083333336E+04	
  +3.3885000000000000E+03	  +4.5799187500000000E+04	
  +3.3887500000000000E+03	  +4.5799197916666664E+04	
  +3.3890000000000000E+03	  +4.5799208333333336E+04	
  +3.3892500000000000E+03	  +4.5799218750000000E+04	
  +3.3895000000000000E+03	  +4.5799229166666664E+04	
  +3.3897500000000000E+03	  +4.5799239583333336E+04	
  +3.3900000000000000E+03	  +4.5799250000000000E+04	
  +3.3902500000000000E+03	  +4.5799260416666664E+04	
  +3.3905000000000000E+03	  +4.5799270833333336E+04	
  +3.3907500000000000E+03	  +4.5799281250000000E+04	
  +3.3910000000000000E+03	  +4.5799291666666664E+04	
  +3.3912500000000000E+03	  +4.5799302083333336E+04	
  +3.3915000000000000E+03	  +4.5799312500000000E+04	
  +3.3917500000000000E+03	  +4.5799322916666664E+04	
  +3.3920000000000000E+03	  +4.5799333333333336E+04	
  +3.3922500000000000E+03	  +4.5799343750000000E+04	
  +3.3925000000000000E+03	  +4.5799354166666664E+04	
  +3.3927500000000000E+03	  +4.5799364583333336E+04	
  +3.3930000000000000E+03	  +4.5799375000000000E+04	
  +3.3932500000000000E+03	  +4.5799385416666664E+04	
  +3.3935000000000000E+03	  +4.5799395833333336E+04	
  +3.3937500000000000E+03	  +4.5799406250000000E+04	
  +3.3940000000000000E+03	  +4.5799416666666664E+04	
  +3.3942500000000000E+03	  +4.5799427083333336E+04	
  +3.3945000000000000E+03	  +4.5799437500000000E+04	
  +3.3947500000000000E+03	  +4.5799447916666664E+04	
  +3.3950000000000000E+03	  +4.5799458333333336E+04	
  +3.3952500000000000E+03	  +4.5799468750000000E+04	
  +3.3955000000000000E+03	  +4.5799479166666664E+04	
  +3.3957500000000000E+03	  +4.5799489583333336E+04	
  +3.3960000000000000E+03	  +4.5799500000000000E+04	
  +3.3962500000000000E+03	  +4.5799510416666664E+04	
  +3.3965000000000000E+03	  +4.5799520833333336E+04	
  +3.3967500000000000E+03	  +4.5799531250000000E+04	
  +3.3970000000000000E+03	  +4.5799541666666664E+04	
  +3.3972500000000000E+03	  +4.5799552083333336E+04	
  +3.3975000000000000E+03	  +4.5799562500000000E+04	
  +3.3977500000000000E+03	  +4.5799572916666664E+04	
  +3.3980000000000000E+03	  +4.5799583333333336E+04	
  +3.3982500000000000E+03	  +4.5799593750000000E+04	
  +3.3985000000000000E+03	  +4.5799604166666664E+04	
  +3.3987500000000000E+03	  +4.5799614583333336E+04	
  +3.3990000000000000E+03	  +4.5799625000000000E+04	
  +3.3992500000000000E+03	  +4.5799635416666664E+04	
  +3.3995000000000000E+03	  +4.5799645833333336E+04	
  +3.3997500000000000E+03	  +4.5799656250000000E+04	
  +3.4000000000000000E+03	  +4.5799666666666664E+04	
  +3.4002500000000000E+03	  +4.5799677083333336E+04	
  +3.4005000000000000E+03	  +4.5799687500000000E+04	
  +3.4007500000000000E+03	  +4.5799697916666664E+04	
  +3.4010000000000000E+03	  +4.5799708333333336E+04	
  +3.4012500000000000E+03	  +4.5799718750000000E+04	
  +3.4015000000000000E+03	  +4.5799729166666664E+04	
  +3.4017500000000000E+03	  +4.5799739583333336E+04	
